"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","distraction","interval","prev_assoc","ltm_intru","resp_type","tran_dist"
"574ce0a57fd0ec000db73aa6",7,"older",3,"MILE","MILE",TRUE,1.72102,4,3,"dice","new-new",1559,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",7,"older",4,"CARS","CARS",TRUE,1.78842,1,4,"motorbike","new-new",1559,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",8,"older",1,"FLESH","FLESH",TRUE,2.45443,1,1,"balcony","new-new",1560,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",8,"older",2,"SERIES","SERIES",TRUE,1.602695,2,2,"coin","new-new",1560,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",8,"older",3,"","IDEAS",FALSE,9.98987,4,3,"candle","new-new",1560,"no","2 s",NA,NA,"omission",NA
"574ce0a57fd0ec000db73aa6",8,"older",4,"STYLE","STYLE",TRUE,1.95484,3,4,"pawn","new-new",1560,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",9,"older",1,"FRIEND","FRIEND",TRUE,5.026945,4,1,"taxi","old-new",1561,"no","2 s","FAMILY",0,"correct",NA
"574ce0a57fd0ec000db73aa6",9,"older",2,"THING","THING",TRUE,2.276265,3,2,"runner","mis-match",1561,"no","2 s","WOMEN",0,"correct",NA
"574ce0a57fd0ec000db73aa6",9,"older",3,"JUNGLE","JUNGLE",TRUE,2.340595,2,3,"anchor","match",1561,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",9,"older",4,"DIRT","DIRT",TRUE,1.788635,1,4,"mirror","new-new",1561,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",10,"older",1,"BATH","BATH",TRUE,7.03448,3,1,"daisy","mis-match",1562,"no","2 s","RIVER",0,"correct",NA
"574ce0a57fd0ec000db73aa6",10,"older",2,"GLASS","GLASS",TRUE,1.969535,1,2,"rug","match",1562,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",10,"older",3,"DEMON","DEMON",TRUE,2.041975,2,3,"salt","new-new",1562,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",10,"older",4,"FEET","FEET",TRUE,1.252195,4,4,"crown","old-new",1562,"no","2 s","PILLS",0,"correct",NA
"574ce0a57fd0ec000db73aa6",11,"older",1,"MILLER","MILLER",TRUE,1.73577,3,1,"sunflower","new-new",1563,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",11,"older",2,"MOMENT","MOMENT",TRUE,2.071195,4,2,"aeroplane","new-new",1563,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",11,"older",3,"?","LETTER",FALSE,9.98978,2,3,"hanger","new-new",1563,"no","2 s",NA,NA,"omission",NA
"574ce0a57fd0ec000db73aa6",11,"older",4,"FOOD","FOOD",TRUE,2.06551,1,4,"cathedral","new-new",1563,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",12,"older",1,"ADVICE","ADVICE",TRUE,7.518425,3,1,"stamp","mis-match",1564,"no","2 s","CASINO",0,"correct",NA
"574ce0a57fd0ec000db73aa6",12,"older",2,"BELT","BELT",TRUE,2.939175,2,2,"wheelbarrow","old-new",1564,"no","2 s","HOTEL",0,"correct",NA
"574ce0a57fd0ec000db73aa6",12,"older",3,"LOTS","LOTS",TRUE,1.820595,1,3,"microphone","match",1564,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",12,"older",4,"TEAR","TEAR",TRUE,1.135505,4,4,"calendar","new-new",1564,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",13,"older",1,"FLIGHT","FLIGHT",TRUE,2.47244,1,1,"tyre","match",1565,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",13,"older",2,"YEAR","YEAR",TRUE,3.976265,2,2,"telephone","mis-match",1565,"no","2 s","BATH",0,"correct",NA
"574ce0a57fd0ec000db73aa6",13,"older",3,"ARTIST","ARTIST",TRUE,2.338355,4,3,"gorilla","old-new",1565,"no","2 s","HONEY",0,"correct",NA
"574ce0a57fd0ec000db73aa6",13,"older",4,"CANDY","CANDY",TRUE,2.80837,3,4,"cart","new-new",1565,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",14,"older",1,"KIND","KIND",TRUE,2.739665,3,1,"perfume","old-new",1566,"no","2 s","GODS",0,"correct",NA
"574ce0a57fd0ec000db73aa6",14,"older",2,"CLOCKS","CLOCK",FALSE,1.71779,1,2,"bolt","match",1566,"no","2 s",NA,NA,"extra",NA
"574ce0a57fd0ec000db73aa6",14,"older",3,"PLENTY","PLENTY",TRUE,2.84196,2,3,"diamond","mis-match",1566,"no","2 s","THING",0,"correct",NA
"574ce0a57fd0ec000db73aa6",14,"older",4,"YARD","YARD",TRUE,2.4075,4,4,"mushroom","new-new",1566,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",15,"older",1,"POLICY","POLICY",TRUE,4.24325,2,1,"frame","new-new",1567,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",15,"older",2,"RECORD","RECORD",TRUE,2.15679,4,2,"sun","new-new",1567,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",15,"older",3,"NATION","NATION",TRUE,2.20515,1,3,"pepper","new-new",1567,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",15,"older",4,"DANGER","DANGER",TRUE,1.487745,3,4,"skateboard","new-new",1567,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",16,"older",1,"RIVER","RIVER",TRUE,3.94609,2,1,"backpack","mis-match",1568,"no","2 s","CLIENT",0,"correct",NA
"574ce0a57fd0ec000db73aa6",16,"older",2,"WEAPON","WEAPON",TRUE,2.288695,3,2,"boot","new-new",1568,"no","2 s",NA,NA,"correct",NA
"574ce0a57fd0ec000db73aa6",16,"older",3,"AREA","AREA",TRUE,1.92261,1,3,"bench","old-new",1568,"no","2 s","DUDE",0,"correct",NA
"574ce0a57fd0ec000db73aa6",16,"older",4,"PENNY","PENNY",TRUE,1.944145,4,4,"shovel","match",1568,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",1,"younger",1,"CARS","CANDY",FALSE,2.28116,2,1,"stamp","match",129,"no","2 s",NA,NA,"within",-1
"5789f5c6fa4465000113ecb2",1,"younger",2,"CANDY","CARS",FALSE,3.832045,3,2,"motorbike","new-new",129,"no","2 s",NA,NA,"within",1
"5789f5c6fa4465000113ecb2",1,"younger",3,"CLIENT","CLIENT",TRUE,1.86583,1,3,"peg","old-new",129,"no","2 s","POLICY",0,"correct",NA
"5789f5c6fa4465000113ecb2",1,"younger",4,"RECORD","RECORD",TRUE,1.815325,4,4,"dart","mis-match",129,"no","2 s","ADVICE",0,"correct",NA
"5789f5c6fa4465000113ecb2",2,"younger",1,"BATH","BATH",TRUE,3.8972,4,1,"skateboard","new-new",130,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",2,"younger",2,"YEAR","YEAR",TRUE,2.799255,3,2,"mushroom","new-new",130,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",2,"younger",3,"HOUSE","HOUSE",TRUE,1.749135,1,3,"goose","new-new",130,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",2,"younger",4,"TEAR","TEAR",TRUE,1.499285,2,4,"shovel","new-new",130,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",3,"younger",1,"APPLE","APPLE",TRUE,1.88172,1,1,"kettle","new-new",131,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",3,"younger",2,"SHOTS","SHOTS",TRUE,2.498435,2,2,"bolt","old-new",131,"no","2 s","LIFE",0,"correct",NA
"5789f5c6fa4465000113ecb2",3,"younger",3,"DANGER","DANGER",TRUE,3.515165,4,3,"megaphone","mis-match",131,"no","2 s","SALE",0,"correct",NA
"5789f5c6fa4465000113ecb2",3,"younger",4,"KIND","KIND",TRUE,1.48138,3,4,"dice","match",131,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",4,"younger",1,"AGENT","AGENT",TRUE,2.148015,4,1,"salt","new-new",132,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",4,"younger",2,"BELT","BELT",TRUE,1.8159,1,2,"stool","new-new",132,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",4,"younger",3,"AREA","ESTATE",FALSE,2.748915,3,3,"tractor","new-new",132,"no","2 s",NA,NA,"within",1
"5789f5c6fa4465000113ecb2",4,"younger",4,"ESTATE","AREA",FALSE,2.932135,2,4,"frame","new-new",132,"no","2 s",NA,NA,"within",-1
"5789f5c6fa4465000113ecb2",5,"younger",1,"TOILET","WRITER",FALSE,2.29687,2,1,"rug","match",133,"no","2 s",NA,NA,"within",1
"5789f5c6fa4465000113ecb2",5,"younger",2,"WRITER","TOILET",FALSE,2.19897,1,2,"scissors","mis-match",133,"no","2 s","PLENTY",0,"within",-1
"5789f5c6fa4465000113ecb2",5,"younger",3,"DOZEN","DOZEN",TRUE,3.29931,3,3,"wheelbarrow","old-new",133,"no","2 s","FEET",0,"correct",NA
"5789f5c6fa4465000113ecb2",5,"younger",4,"ARTIST","ARTIST",TRUE,2.048435,4,4,"daisy","new-new",133,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",6,"younger",1,"COPS","COPS",TRUE,2.64764,3,1,"wheel","match",134,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",6,"younger",2,"MILE","MILE",TRUE,2.116,1,2,"anchor","mis-match",134,"no","2 s","JUNGLE",0,"correct",NA
"5789f5c6fa4465000113ecb2",6,"younger",3,"HONEY","PENNY",FALSE,2.89911,4,3,"microphone","old-new",134,"no","2 s","MONTH",0,"within",2
"5789f5c6fa4465000113ecb2",6,"younger",4,"PENNY","HONEY",FALSE,3.598525,2,4,"cherry","new-new",134,"no","2 s",NA,NA,"within",-2
"5789f5c6fa4465000113ecb2",7,"younger",1,"ADVICE","DIRT",FALSE,4.080335,2,1,"ring","old-new",135,"no","2 s","WEAPON",0,"within",1
"5789f5c6fa4465000113ecb2",7,"younger",2,"LOTS","LOTS",TRUE,5.29788,4,2,"spoon","new-new",135,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",7,"younger",3,"ROOF","ROOF",TRUE,1.832235,3,3,"basket","match",135,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",7,"younger",4,"DIRT","ADVICE",FALSE,2.565045,1,4,"calendar","mis-match",135,"no","2 s","FLIGHT",0,"within",-1
"5789f5c6fa4465000113ecb2",8,"younger",1,"BOYS","BOYS",TRUE,2.88159,2,1,"pear","match",136,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",8,"younger",2,"PRINCE","NATION",FALSE,5.96475,3,2,"gorilla","old-new",136,"no","2 s","PHOTO",0,"within",-1
"5789f5c6fa4465000113ecb2",8,"younger",3,"JUNGLE","JUNGLE",TRUE,2.498085,1,3,"razor","mis-match",136,"no","2 s","TOILET",0,"correct",NA
"5789f5c6fa4465000113ecb2",8,"younger",4,"PRINCE","PRINCE",TRUE,3.548555,4,4,"windmill","new-new",136,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",9,"younger",1,"GODS","GODS",TRUE,2.014645,2,1,"sun","new-new",137,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",9,"younger",2,"DEATH","DEATH",TRUE,2.21571,4,2,"pencil","new-new",137,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",9,"younger",3,"FRIEND","FRIEND",TRUE,2.265455,3,3,"cart","new-new",137,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",9,"younger",4,"FOOD","FOOD",TRUE,1.899315,1,4,"telephone","new-new",137,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",10,"younger",1,"SALE","SALE",TRUE,2.04796,4,1,"map","mis-match",138,"no","2 s","FAMILY",0,"correct",NA
"5789f5c6fa4465000113ecb2",10,"younger",2,"YARD","YARD",TRUE,2.115745,3,2,"tyre","match",138,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",10,"younger",3,"SAKE","SAKE",TRUE,2.09899,2,3,"aeroplane","old-new",138,"no","2 s","BODY",0,"correct",NA
"5789f5c6fa4465000113ecb2",10,"younger",4,"STYLE","STYLE",TRUE,1.86535,1,4,"boot","new-new",138,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",11,"younger",1,"CLOCK","CLOCK",TRUE,4.847175,3,1,"runner","new-new",139,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",11,"younger",2,"RIVER","RIVER",TRUE,2.04925,2,2,"tray","new-new",139,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",11,"younger",3,"NIGHT","NIGHT",TRUE,1.998765,1,3,"perfume","new-new",139,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",11,"younger",4,"WATCH","WOMEN",FALSE,2.73252,4,4,"watch","new-new",139,"no","2 s",NA,NA,"extra",NA
"5789f5c6fa4465000113ecb2",12,"younger",1,"SPEECH","SPEECH",TRUE,7.09656,3,1,"backpack","new-new",140,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",12,"younger",2,"MILLER","MILLER",TRUE,1.81547,2,2,"suitcase","match",140,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",12,"younger",3,"FAMILY","FAMILY",TRUE,2.26578,1,3,"candle","mis-match",140,"no","2 s","MILE",0,"correct",NA
"5789f5c6fa4465000113ecb2",12,"younger",4,"GIRL","GIRL",TRUE,2.23218,4,4,"mirror","old-new",140,"no","2 s","VALLEY",0,"correct",NA
"5789f5c6fa4465000113ecb2",13,"younger",1,"SERIES","SERIES",TRUE,3.563705,1,1,"helmet","new-new",141,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",13,"younger",2,"CASINO","CASINO",TRUE,2.514435,2,2,"carrot","new-new",141,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",13,"younger",3,"DEMON","DEMON",TRUE,1.782135,4,3,"diamond","new-new",141,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",13,"younger",4,"BEAUTY","BEAUTY",TRUE,8.73091,3,4,"taxi","new-new",141,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",14,"younger",1,"GLASS","GLASS",TRUE,3.531105,1,1,"crown","old-new",142,"no","2 s","LETTER",0,"correct",NA
"5789f5c6fa4465000113ecb2",14,"younger",2,"THING","THING",TRUE,2.26576,3,2,"bench","match",142,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",14,"younger",3,"FLIGHT","FLIGHT",TRUE,3.365125,4,3,"pawn","mis-match",142,"no","2 s","DANGER",0,"correct",NA
"5789f5c6fa4465000113ecb2",14,"younger",4,"?","SYSTEM",FALSE,9.31383,2,4,"sunflower","new-new",142,"no","2 s",NA,NA,"omission",NA
"5789f5c6fa4465000113ecb2",15,"younger",1,"LEADER","LEADER",TRUE,3.09711,2,1,"cathedral","new-new",143,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",15,"younger",2,"IDEAS","IDEAS",TRUE,2.082275,3,2,"cap","new-new",143,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",15,"younger",3,"?","SPIRIT",FALSE,9.997035,1,3,"coin","new-new",143,"no","2 s",NA,NA,"omission",NA
"5789f5c6fa4465000113ecb2",15,"younger",4,"HOTEL","HOTEL",TRUE,2.51539,4,4,"planet","new-new",143,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",16,"younger",1,"FLESH","FLESH",TRUE,3.0295,2,1,"balcony","new-new",144,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",16,"younger",2,"DUDE","DUDE",TRUE,2.41563,3,2,"pepper","match",144,"no","2 s",NA,NA,"correct",NA
"5789f5c6fa4465000113ecb2",16,"younger",3,"PILLS","PILLS",TRUE,3.5652,4,3,"hanger","old-new",144,"no","2 s","MOMENT",0,"correct",NA
"5789f5c6fa4465000113ecb2",16,"younger",4,"PLENTY","PLENTY",TRUE,2.4985,1,4,"monkey","mis-match",144,"no","2 s","RECORD",0,"correct",NA
"578bb26f6cc44500010448c8",1,"older",1,"CANDY","DIRT",FALSE,5.868,3,1,"scissors","new-new",1489,"no","2 s",NA,NA,"within",2
"578bb26f6cc44500010448c8",1,"older",2,"DIRT","SALE",FALSE,5.287,2,2,"megaphone","new-new",1489,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",1,"older",3,"FLIGHT","CANDY",FALSE,6.452,1,3,"taxi","new-new",1489,"no","2 s",NA,NA,"within",-3
"578bb26f6cc44500010448c8",1,"older",4,"SALE","FLIGHT",FALSE,4.028,4,4,"bolt","new-new",1489,"no","2 s",NA,NA,"within",2
"578bb26f6cc44500010448c8",2,"older",1,"WRITER","WRITER",TRUE,9.873,2,1,"cathedral","match",1490,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",2,"older",2,"HOUSE","HOUSE",TRUE,7.404,3,2,"microphone","mis-match",1490,"no","2 s","SYSTEM",0,"correct",NA
"578bb26f6cc44500010448c8",2,"older",3,"FLASH","FLESH",FALSE,7.204,4,3,"shovel","new-new",1490,"no","2 s",NA,NA,"extra",NA
"578bb26f6cc44500010448c8",2,"older",4,"?","TOILET",FALSE,4.94,1,4,"mushroom","old-new",1490,"no","2 s","CARS",0,"omission",NA
"578bb26f6cc44500010448c8",3,"older",1,"RECORD","RECORD",TRUE,6.187,1,1,"runner","new-new",1491,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",3,"older",2,"FOOD","FOOD",TRUE,5.769,3,2,"watch","new-new",1491,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",3,"older",3,"JUNGLE","JUNGLE",TRUE,7.137,4,3,"cherry","new-new",1491,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",3,"older",4,"DANGER","DANGER",TRUE,4.77,2,4,"tray","new-new",1491,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",4,"older",1,"ROOF","ESTATE",FALSE,4.902,2,1,"diamond","new-new",1492,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",4,"older",2,"FAMILY","ROOF",FALSE,7.554,3,2,"suitcase","mis-match",1492,"no","2 s","NIGHT",0,"within",-1
"578bb26f6cc44500010448c8",4,"older",3,"COPS","COPS",TRUE,4.285,1,3,"hanger","old-new",1492,"no","2 s","LEADER",0,"correct",NA
"578bb26f6cc44500010448c8",4,"older",4,"FAMILY","FAMILY",TRUE,8.187,4,4,"dice","match",1492,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",5,"older",1,"DUDE","DUDE",TRUE,6.587,1,1,"skateboard","old-new",1493,"no","2 s","GIRL",0,"correct",NA
"578bb26f6cc44500010448c8",5,"older",2,"?","APPLE",FALSE,5.871,4,2,"windmill","mis-match",1493,"no","2 s","WEAPON",0,"omission",NA
"578bb26f6cc44500010448c8",5,"older",3,"?","HONEY",FALSE,10.004,2,3,"wheelbarrow","new-new",1493,"no","2 s",NA,NA,"omission",NA
"578bb26f6cc44500010448c8",5,"older",4,"?","MOMENT",FALSE,3.619,3,4,"stamp","match",1493,"no","2 s",NA,NA,"omission",NA
"578bb26f6cc44500010448c8",6,"older",1,"VALLEY","IDEAS",FALSE,4.684,3,1,"mirror","new-new",1494,"no","2 s",NA,NA,"within",1
"578bb26f6cc44500010448c8",6,"older",2,"LOTS","LOTS",TRUE,5.071,1,2,"stool","new-new",1494,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",6,"older",3,"VALLEY","VALLEY",TRUE,3.702,2,3,"bench","new-new",1494,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",6,"older",4,"IDEAS","LETTER",FALSE,4.437,4,4,"coin","new-new",1494,"no","2 s",NA,NA,"within",1
"578bb26f6cc44500010448c8",7,"older",1,"AGENT","CLOCK",FALSE,9.637,3,1,"helmet","new-new",1495,"no","2 s",NA,NA,"within",2
"578bb26f6cc44500010448c8",7,"older",2,"HOTEL","AGENT",FALSE,4.57,1,2,"balcony","new-new",1495,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",7,"older",3,"CL","HOTEL",FALSE,9.99,2,3,"pepper","new-new",1495,"no","2 s",NA,NA,"extra",NA
"578bb26f6cc44500010448c8",7,"older",4,"BEAUTY","BEAUTY",TRUE,6.52,4,4,"peg","new-new",1495,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",8,"older",1,"BOYS","BOYS",TRUE,5.041,1,1,"daisy","new-new",1496,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",8,"older",2,"NATION","NATION",TRUE,4.485,3,2,"planet","new-new",1496,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",8,"older",3,"YARD","GLASS",FALSE,5.704,4,3,"tractor","new-new",1496,"no","2 s",NA,NA,"within",2
"578bb26f6cc44500010448c8",8,"older",4,"?","YARD",FALSE,1.472,2,4,"goose","new-new",1496,"no","2 s",NA,NA,"omission",NA
"578bb26f6cc44500010448c8",9,"older",1,"LIFE","LIFE",TRUE,3.318,1,1,"carrot","match",1497,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",9,"older",2,"PRINCE","PRINCE",TRUE,5.837,4,2,"perfume","old-new",1497,"no","2 s","SPEECH",0,"correct",NA
"578bb26f6cc44500010448c8",9,"older",3,"RIVER","RIVER",TRUE,3.534,2,3,"sun","mis-match",1497,"no","2 s","STYLE",0,"correct",NA
"578bb26f6cc44500010448c8",9,"older",4,"?","SAKE",FALSE,1.42,3,4,"spoon","new-new",1497,"no","2 s",NA,NA,"omission",NA
"578bb26f6cc44500010448c8",10,"older",1,"PHOTO","PHOTO",TRUE,4.469,3,1,"dart","new-new",1498,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",10,"older",2,"DOZEN","SYSTEM",FALSE,4.352,2,2,"basket","mis-match",1498,"no","2 s","POLICY",0,"within",1
"578bb26f6cc44500010448c8",10,"older",3,"SYSTEM","DOZEN",FALSE,3.418,1,3,"cart","match",1498,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",10,"older",4,"ADVICE","ADVICE",TRUE,3.052,4,4,"razor","old-new",1498,"no","2 s","FRIEND",0,"correct",NA
"578bb26f6cc44500010448c8",11,"older",1,"NIGHT","BATH",FALSE,6.037,1,1,"anchor","old-new",1499,"no","2 s","YEAR",0,"within",-1
"578bb26f6cc44500010448c8",11,"older",2,"SERIES","DEMON",FALSE,5.203,3,2,"pawn","new-new",1499,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",11,"older",3,"BATH","NIGHT",FALSE,2.483,2,3,"tyre","mis-match",1499,"no","2 s","AREA",0,"within",1
"578bb26f6cc44500010448c8",11,"older",4,"NIGHT","SERIES",FALSE,2.754,4,4,"rug","match",1499,"no","2 s",NA,NA,"within",2
"578bb26f6cc44500010448c8",12,"older",1,"SHOTS","ARTIST",FALSE,4.185,4,1,"frame","new-new",1500,"no","2 s",NA,NA,"within",3
"578bb26f6cc44500010448c8",12,"older",2,"FEET","FEET",TRUE,3.036,2,2,"kettle","new-new",1500,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",12,"older",3,"DEATH","DEATH",TRUE,4.569,3,3,"gorilla","new-new",1500,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",12,"older",4,"?","SHOTS",FALSE,3.667,1,4,"backpack","new-new",1500,"no","2 s",NA,NA,"omission",NA
"578bb26f6cc44500010448c8",13,"older",1,"SPIRIT","BELT",FALSE,4.15,3,1,"boot","old-new",1501,"no","2 s","PLENTY",0,"within",2
"578bb26f6cc44500010448c8",13,"older",2,"MILE","SPIRIT",FALSE,3.351,1,2,"ring","new-new",1501,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",13,"older",3,"STYLE","STYLE",TRUE,5.988,4,3,"telephone","mis-match",1501,"no","2 s","APPLE",0,"correct",NA
"578bb26f6cc44500010448c8",13,"older",4,"MILE","MILE",TRUE,3.151,2,4,"map","match",1501,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",14,"older",1,"WEAPON","WEAPON",TRUE,3.85,1,1,"wheel","mis-match",1502,"no","2 s","HOUSE",0,"correct",NA
"578bb26f6cc44500010448c8",14,"older",2,"BODY","BODY",TRUE,4.418,4,2,"pencil","new-new",1502,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",14,"older",3,"PENNY","PENNY",TRUE,4.386,3,3,"monkey","match",1502,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",14,"older",4,"MILLER","MILLER",TRUE,3.568,2,4,"cap","old-new",1502,"no","2 s","GODS",0,"correct",NA
"578bb26f6cc44500010448c8",15,"older",1,"WOMAN","WOMEN",FALSE,4.968,2,1,"salt","match",1503,"no","2 s",NA,NA,"extra",NA
"578bb26f6cc44500010448c8",15,"older",2,"AREA","AREA",TRUE,3.203,1,2,"aeroplane","mis-match",1503,"no","2 s","RIVER",0,"correct",NA
"578bb26f6cc44500010448c8",15,"older",3,"TEAR","TEAR",TRUE,4.918,3,3,"pear","new-new",1503,"no","2 s",NA,NA,"correct",NA
"578bb26f6cc44500010448c8",15,"older",4,"THING","THING",TRUE,2.769,4,4,"crown","old-new",1503,"no","2 s","KIND",0,"correct",NA
"578bb26f6cc44500010448c8",16,"older",1,"CASINO","MONTH",FALSE,3.645,3,1,"calendar","new-new",1504,"no","2 s",NA,NA,"within",2
"578bb26f6cc44500010448c8",16,"older",2,"PILLS","CASINO",FALSE,3.269,1,2,"motorbike","match",1504,"no","2 s",NA,NA,"within",-1
"578bb26f6cc44500010448c8",16,"older",3,"MONTH","PILLS",FALSE,5.956,2,3,"sunflower","old-new",1504,"no","2 s","CLIENT",0,"within",-1
"578bb26f6cc44500010448c8",16,"older",4,"POLICY","POLICY",TRUE,3.052,4,4,"candle","mis-match",1504,"no","2 s","ROOF",0,"correct",NA
"5794c6a370c76a000124550a",1,"older",1,"PLENTY","KIND",FALSE,6.919,3,1,"perfume","old-new",1041,"no","2 s","GODS",0,"within",1
"5794c6a370c76a000124550a",1,"older",2,"KIND","CLOCK",FALSE,4.785,1,2,"bolt","match",1041,"no","2 s",NA,NA,"within",-2
"5794c6a370c76a000124550a",1,"older",3,"?","PLENTY",FALSE,6.418,2,3,"diamond","mis-match",1041,"no","2 s","THING",0,"omission",NA
"5794c6a370c76a000124550a",1,"older",4,"YARD","YARD",TRUE,2.918,4,4,"mushroom","new-new",1041,"no","2 s",NA,NA,"correct",NA
"5794c6a370c76a000124550a",2,"older",1,"YEAR","CANDY",FALSE,7.003,3,1,"cart","new-new",1042,"no","2 s",NA,NA,"within",1
"5794c6a370c76a000124550a",2,"older",2,"ARTIST","ARTIST",TRUE,4.986,4,2,"gorilla","old-new",1042,"no","2 s","HONEY",0,"correct",NA
